Month,President,Party,MQScore,Justice,Value
Sep-00,Clinton,Dem,J8MQ,W Rehnquist,2.969
Sep-00,Clinton,Dem,J9MQ,C Thomas,3.6037
Aug-00,Clinton,Dem,J1MQ,J P Stevens,-1.8098
Aug-00,Clinton,Dem,J2MQ,R Ginsburg,-1.731
Aug-00,Clinton,Dem,J3MQ,S Breyer,-1.2332
Aug-00,Clinton,Dem,J4MQ,D Souter,-0.7725
Aug-00,Clinton,Dem,J5MQ,A Kennedy,0.6823
Aug-00,Clinton,Dem,J6MQ,S D O'Connor,1.0147
Aug-00,Clinton,Dem,J7MQ,A Scalia,2.5145
Aug-00,Clinton,Dem,J8MQ,W Rehnquist,2.969
Aug-00,Clinton,Dem,J9MQ,C Thomas,3.6037
Jul-00,Clinton,Dem,J1MQ,J P Stevens,-1.8098
Jul-00,Clinton,Dem,J2MQ,R Ginsburg,-1.731
Jul-00,Clinton,Dem,J3MQ,S Breyer,-1.2332
Jul-00,Clinton,Dem,J4MQ,D Souter,-0.7725
Jul-00,Clinton,Dem,J5MQ,A Kennedy,0.6823
Jul-00,Clinton,Dem,J6MQ,S D O'Connor,1.0147
Jul-00,Clinton,Dem,J7MQ,A Scalia,2.5145
Jul-00,Clinton,Dem,J8MQ,W Rehnquist,2.969
Jul-00,Clinton,Dem,J9MQ,C Thomas,3.6037
Jun-00,Clinton,Dem,J1MQ,J P Stevens,-1.8098
Jun-00,Clinton,Dem,J2MQ,R Ginsburg,-1.731
Jun-00,Clinton,Dem,J3MQ,S Breyer,-1.2332
Jun-00,Clinton,Dem,J4MQ,D Souter,-0.7725
Jun-00,Clinton,Dem,J5MQ,A Kennedy,0.6823
Jun-00,Clinton,Dem,J6MQ,S D O'Connor,1.0147
Jun-00,Clinton,Dem,J7MQ,A Scalia,2.5145
Jun-00,Clinton,Dem,J8MQ,W Rehnquist,2.969
Jun-00,Clinton,Dem,J9MQ,C Thomas,3.6037
May-00,Clinton,Dem,J1MQ,J P Stevens,-1.8098
May-00,Clinton,Dem,J2MQ,R Ginsburg,-1.731
May-00,Clinton,Dem,J3MQ,S Breyer,-1.2332
May-00,Clinton,Dem,J4MQ,D Souter,-0.7725
May-00,Clinton,Dem,J5MQ,A Kennedy,0.6823
May-00,Clinton,Dem,J6MQ,S D O'Connor,1.0147
May-00,Clinton,Dem,J7MQ,A Scalia,2.5145
May-00,Clinton,Dem,J8MQ,W Rehnquist,2.969
May-00,Clinton,Dem,J9MQ,C Thomas,3.6037
Apr-00,Clinton,Dem,J1MQ,J P Stevens,-1.8098
Apr-00,Clinton,Dem,J2MQ,R Ginsburg,-1.731
Apr-00,Clinton,Dem,J3MQ,S Breyer,-1.2332
Apr-00,Clinton,Dem,J4MQ,D Souter,-0.7725
Apr-00,Clinton,Dem,J5MQ,A Kennedy,0.6823
Apr-00,Clinton,Dem,J6MQ,S D O'Connor,1.0147
Apr-00,Clinton,Dem,J7MQ,A Scalia,2.5145
Apr-00,Clinton,Dem,J8MQ,W Rehnquist,2.969
Apr-00,Clinton,Dem,J9MQ,C Thomas,3.6037
Mar-00,Clinton,Dem,J1MQ,J P Stevens,-1.8098
Mar-00,Clinton,Dem,J2MQ,R Ginsburg,-1.731
Mar-00,Clinton,Dem,J3MQ,S Breyer,-1.2332
Mar-00,Clinton,Dem,J4MQ,D Souter,-0.7725
Mar-00,Clinton,Dem,J5MQ,A Kennedy,0.6823
Mar-00,Clinton,Dem,J6MQ,S D O'Connor,1.0147
Mar-00,Clinton,Dem,J7MQ,A Scalia,2.5145
Mar-00,Clinton,Dem,J8MQ,W Rehnquist,2.969
Mar-00,Clinton,Dem,J9MQ,C Thomas,3.6037
Feb-00,Clinton,Dem,J1MQ,J P Stevens,-1.8098
Feb-00,Clinton,Dem,J2MQ,R Ginsburg,-1.731
Feb-00,Clinton,Dem,J3MQ,S Breyer,-1.2332
Feb-00,Clinton,Dem,J4MQ,D Souter,-0.7725
Feb-00,Clinton,Dem,J5MQ,A Kennedy,0.6823
Feb-00,Clinton,Dem,J6MQ,S D O'Connor,1.0147
Feb-00,Clinton,Dem,J7MQ,A Scalia,2.5145
Feb-00,Clinton,Dem,J8MQ,W Rehnquist,2.969
Feb-00,Clinton,Dem,J9MQ,C Thomas,3.6037
Jan-00,Clinton,Dem,J1MQ,J P Stevens,-1.8098
Jan-00,Clinton,Dem,J2MQ,R Ginsburg,-1.731
Jan-00,Clinton,Dem,J3MQ,S Breyer,-1.2332
Jan-00,Clinton,Dem,J4MQ,D Souter,-0.7725
Jan-00,Clinton,Dem,J5MQ,A Kennedy,0.6823
Jan-00,Clinton,Dem,J6MQ,S D O'Connor,1.0147
Jan-00,Clinton,Dem,J7MQ,A Scalia,2.5145
Jan-00,Clinton,Dem,J8MQ,W Rehnquist,2.969
Jan-00,Clinton,Dem,J9MQ,C Thomas,3.6037
Dec-99,Clinton,Dem,J1MQ,J P Stevens,-1.8098
Dec-99,Clinton,Dem,J2MQ,R Ginsburg,-1.731
Dec-99,Clinton,Dem,J3MQ,S Breyer,-1.2332
Dec-99,Clinton,Dem,J4MQ,D Souter,-0.7725
Dec-99,Clinton,Dem,J5MQ,A Kennedy,0.6823
Dec-99,Clinton,Dem,J6MQ,S D O'Connor,1.0147
Dec-99,Clinton,Dem,J7MQ,A Scalia,2.5145
Dec-99,Clinton,Dem,J8MQ,W Rehnquist,2.969
Dec-99,Clinton,Dem,J9MQ,C Thomas,3.6037
Nov-99,Clinton,Dem,J1MQ,J P Stevens,-1.8098
Nov-99,Clinton,Dem,J2MQ,R Ginsburg,-1.731
Nov-99,Clinton,Dem,J3MQ,S Breyer,-1.2332
Nov-99,Clinton,Dem,J4MQ,D Souter,-0.7725
Nov-99,Clinton,Dem,J5MQ,A Kennedy,0.6823
Nov-99,Clinton,Dem,J6MQ,S D O'Connor,1.0147
Nov-99,Clinton,Dem,J7MQ,A Scalia,2.5145
Nov-99,Clinton,Dem,J8MQ,W Rehnquist,2.969
Nov-99,Clinton,Dem,J9MQ,C Thomas,3.6037
Oct-99,Clinton,Dem,J1MQ,J P Stevens,-1.8098
Oct-99,Clinton,Dem,J2MQ,R Ginsburg,-1.731
Oct-99,Clinton,Dem,J3MQ,S Breyer,-1.2332
Oct-99,Clinton,Dem,J4MQ,D Souter,-0.7725
Oct-99,Clinton,Dem,J5MQ,A Kennedy,0.6823
Oct-99,Clinton,Dem,J6MQ,S D O'Connor,1.0147
Oct-99,Clinton,Dem,J7MQ,A Scalia,2.5145
Oct-99,Clinton,Dem,J8MQ,W Rehnquist,2.969
Oct-99,Clinton,Dem,J9MQ,C Thomas,3.6037
Sep-99,Clinton,Dem,J1MQ,J P Stevens,-1.8098
Sep-99,Clinton,Dem,J2MQ,R Ginsburg,-1.731
Sep-99,Clinton,Dem,J3MQ,S Breyer,-1.2332
Sep-99,Clinton,Dem,J4MQ,D Souter,-0.7725
Sep-99,Clinton,Dem,J5MQ,A Kennedy,0.6823
Sep-99,Clinton,Dem,J6MQ,S D O'Connor,1.0147
Sep-99,Clinton,Dem,J7MQ,A Scalia,2.5145
Sep-99,Clinton,Dem,J8MQ,W Rehnquist,2.969
Sep-99,Clinton,Dem,J9MQ,C Thomas,3.6037
Aug-99,Clinton,Dem,J1MQ,J P Stevens,-1.8098
Aug-99,Clinton,Dem,J2MQ,R Ginsburg,-1.731
Aug-99,Clinton,Dem,J3MQ,S Breyer,-1.2332
Aug-99,Clinton,Dem,J4MQ,D Souter,-0.7725
Aug-99,Clinton,Dem,J5MQ,A Kennedy,0.6823
Aug-99,Clinton,Dem,J6MQ,S D O'Connor,1.0147
Aug-99,Clinton,Dem,J7MQ,A Scalia,2.5145
Aug-99,Clinton,Dem,J8MQ,W Rehnquist,2.969
Aug-99,Clinton,Dem,J9MQ,C Thomas,3.6037
Jul-99,Clinton,Dem,J1MQ,J P Stevens,-1.8098
Jul-99,Clinton,Dem,J2MQ,R Ginsburg,-1.731
Jul-99,Clinton,Dem,J3MQ,S Breyer,-1.2332
Jul-99,Clinton,Dem,J4MQ,D Souter,-0.7725
Jul-99,Clinton,Dem,J5MQ,A Kennedy,0.6823
Jul-99,Clinton,Dem,J6MQ,S D O'Connor,1.0147
Jul-99,Clinton,Dem,J7MQ,A Scalia,2.5145
Jul-99,Clinton,Dem,J8MQ,W Rehnquist,2.969
Jul-99,Clinton,Dem,J9MQ,C Thomas,3.6037
Jun-99,Clinton,Dem,J1MQ,J P Stevens,-1.8098
Jun-99,Clinton,Dem,J2MQ,R Ginsburg,-1.731
Jun-99,Clinton,Dem,J3MQ,S Breyer,-1.2332
Jun-99,Clinton,Dem,J4MQ,D Souter,-0.7725
Jun-99,Clinton,Dem,J5MQ,A Kennedy,0.6823
Jun-99,Clinton,Dem,J6MQ,S D O'Connor,1.0147
Jun-99,Clinton,Dem,J7MQ,A Scalia,2.5145
Jun-99,Clinton,Dem,J8MQ,W Rehnquist,2.969
Jun-99,Clinton,Dem,J9MQ,C Thomas,3.6037
May-99,Clinton,Dem,J1MQ,J P Stevens,-1.8098
May-99,Clinton,Dem,J2MQ,R Ginsburg,-1.731
May-99,Clinton,Dem,J3MQ,S Breyer,-1.2332
May-99,Clinton,Dem,J4MQ,D Souter,-0.7725
May-99,Clinton,Dem,J5MQ,A Kennedy,0.6823
May-99,Clinton,Dem,J6MQ,S D O'Connor,1.0147
May-99,Clinton,Dem,J7MQ,A Scalia,2.5145
May-99,Clinton,Dem,J8MQ,W Rehnquist,2.969
May-99,Clinton,Dem,J9MQ,C Thomas,3.6037
Apr-99,Clinton,Dem,J1MQ,J P Stevens,-1.8098
Apr-99,Clinton,Dem,J2MQ,R Ginsburg,-1.731
Apr-99,Clinton,Dem,J3MQ,S Breyer,-1.2332
Apr-99,Clinton,Dem,J4MQ,D Souter,-0.7725
Apr-99,Clinton,Dem,J5MQ,A Kennedy,0.6823
Apr-99,Clinton,Dem,J6MQ,S D O'Connor,1.0147
Apr-99,Clinton,Dem,J7MQ,A Scalia,2.5145
Apr-99,Clinton,Dem,J8MQ,W Rehnquist,2.969
Apr-99,Clinton,Dem,J9MQ,C Thomas,3.6037
Mar-99,Clinton,Dem,J1MQ,J P Stevens,-1.8098
Mar-99,Clinton,Dem,J2MQ,R Ginsburg,-1.731
Mar-99,Clinton,Dem,J3MQ,S Breyer,-1.2332
Mar-99,Clinton,Dem,J4MQ,D Souter,-0.7725
Mar-99,Clinton,Dem,J5MQ,A Kennedy,0.6823
Mar-99,Clinton,Dem,J6MQ,S D O'Connor,1.0147
Mar-99,Clinton,Dem,J7MQ,A Scalia,2.5145
Mar-99,Clinton,Dem,J8MQ,W Rehnquist,2.969
Mar-99,Clinton,Dem,J9MQ,C Thomas,3.6037
Feb-99,Clinton,Dem,J1MQ,J P Stevens,-1.8098
Feb-99,Clinton,Dem,J2MQ,R Ginsburg,-1.731
Feb-99,Clinton,Dem,J3MQ,S Breyer,-1.2332
Feb-99,Clinton,Dem,J4MQ,D Souter,-0.7725
Feb-99,Clinton,Dem,J5MQ,A Kennedy,0.6823
Feb-99,Clinton,Dem,J6MQ,S D O'Connor,1.0147
Feb-99,Clinton,Dem,J7MQ,A Scalia,2.5145
Feb-99,Clinton,Dem,J8MQ,W Rehnquist,2.969
Feb-99,Clinton,Dem,J9MQ,C Thomas,3.6037
Jan-99,Clinton,Dem,J1MQ,J P Stevens,-1.8098
Jan-99,Clinton,Dem,J2MQ,R Ginsburg,-1.731
Jan-99,Clinton,Dem,J3MQ,S Breyer,-1.2332
Jan-99,Clinton,Dem,J4MQ,D Souter,-0.7725
Jan-99,Clinton,Dem,J5MQ,A Kennedy,0.6823
Jan-99,Clinton,Dem,J6MQ,S D O'Connor,1.0147
Jan-99,Clinton,Dem,J7MQ,A Scalia,2.5145
Jan-99,Clinton,Dem,J8MQ,W Rehnquist,2.969
Jan-99,Clinton,Dem,J9MQ,C Thomas,3.6037
Dec-98,Clinton,Dem,J1MQ,J P Stevens,-1.8098
Dec-98,Clinton,Dem,J2MQ,R Ginsburg,-1.731
Dec-98,Clinton,Dem,J3MQ,S Breyer,-1.2332
Dec-98,Clinton,Dem,J4MQ,D Souter,-0.7725
Dec-98,Clinton,Dem,J5MQ,A Kennedy,0.6823
Dec-98,Clinton,Dem,J6MQ,S D O'Connor,1.0147
Dec-98,Clinton,Dem,J7MQ,A Scalia,2.5145
Dec-98,Clinton,Dem,J8MQ,W Rehnquist,2.969
Dec-98,Clinton,Dem,J9MQ,C Thomas,3.6037
Nov-98,Clinton,Dem,J1MQ,J P Stevens,-1.8098
Nov-98,Clinton,Dem,J2MQ,R Ginsburg,-1.731
Nov-98,Clinton,Dem,J3MQ,S Breyer,-1.2332
Nov-98,Clinton,Dem,J4MQ,D Souter,-0.7725
Nov-98,Clinton,Dem,J5MQ,A Kennedy,0.6823
Nov-98,Clinton,Dem,J6MQ,S D O'Connor,1.0147
Nov-98,Clinton,Dem,J7MQ,A Scalia,2.5145
Nov-98,Clinton,Dem,J8MQ,W Rehnquist,2.969
Nov-98,Clinton,Dem,J9MQ,C Thomas,3.6037
Oct-98,Clinton,Dem,J1MQ,J P Stevens,-1.8098
Oct-98,Clinton,Dem,J2MQ,R Ginsburg,-1.731
Oct-98,Clinton,Dem,J3MQ,S Breyer,-1.2332
Oct-98,Clinton,Dem,J4MQ,D Souter,-0.7725
Oct-98,Clinton,Dem,J5MQ,A Kennedy,0.6823
Oct-98,Clinton,Dem,J6MQ,S D O'Connor,1.0147
Oct-98,Clinton,Dem,J7MQ,A Scalia,2.5145
Oct-98,Clinton,Dem,J8MQ,W Rehnquist,2.969
Oct-98,Clinton,Dem,J9MQ,C Thomas,3.6037
Sep-98,Clinton,Dem,J1MQ,J P Stevens,-1.8098
Sep-98,Clinton,Dem,J2MQ,R Ginsburg,-1.731
Sep-98,Clinton,Dem,J3MQ,S Breyer,-1.2332
Sep-98,Clinton,Dem,J4MQ,D Souter,-0.7725
Sep-98,Clinton,Dem,J5MQ,A Kennedy,0.6823
Sep-98,Clinton,Dem,J6MQ,S D O'Connor,1.0147
Sep-98,Clinton,Dem,J7MQ,A Scalia,2.5145
Sep-98,Clinton,Dem,J8MQ,W Rehnquist,2.969
Sep-98,Clinton,Dem,J9MQ,C Thomas,3.6037
Aug-98,Clinton,Dem,J1MQ,J P Stevens,-1.8098
Aug-98,Clinton,Dem,J2MQ,R Ginsburg,-1.731
Aug-98,Clinton,Dem,J3MQ,S Breyer,-1.2332
Aug-98,Clinton,Dem,J4MQ,D Souter,-0.7725
Aug-98,Clinton,Dem,J5MQ,A Kennedy,0.6823
Aug-98,Clinton,Dem,J6MQ,S D O'Connor,1.0147
Aug-98,Clinton,Dem,J7MQ,A Scalia,2.5145
Aug-98,Clinton,Dem,J8MQ,W Rehnquist,2.969
Aug-98,Clinton,Dem,J9MQ,C Thomas,3.6037
Jul-98,Clinton,Dem,J1MQ,J P Stevens,-1.8098
Jul-98,Clinton,Dem,J2MQ,R Ginsburg,-1.731
Jul-98,Clinton,Dem,J3MQ,S Breyer,-1.2332
Jul-98,Clinton,Dem,J4MQ,D Souter,-0.7725
Jul-98,Clinton,Dem,J5MQ,A Kennedy,0.6823
Jul-98,Clinton,Dem,J6MQ,S D O'Connor,1.0147
Jul-98,Clinton,Dem,J7MQ,A Scalia,2.5145
Jul-98,Clinton,Dem,J8MQ,W Rehnquist,2.969
Jul-98,Clinton,Dem,J9MQ,C Thomas,3.6037
Jun-98,Clinton,Dem,J1MQ,J P Stevens,-1.8098
Jun-98,Clinton,Dem,J2MQ,R Ginsburg,-1.731
Jun-98,Clinton,Dem,J3MQ,S Breyer,-1.2332
Jun-98,Clinton,Dem,J4MQ,D Souter,-0.7725
Jun-98,Clinton,Dem,J5MQ,A Kennedy,0.6823
Jun-98,Clinton,Dem,J6MQ,S D O'Connor,1.0147
Jun-98,Clinton,Dem,J7MQ,A Scalia,2.5145
Jun-98,Clinton,Dem,J8MQ,W Rehnquist,2.969
Jun-98,Clinton,Dem,J9MQ,C Thomas,3.6037
May-98,Clinton,Dem,J1MQ,J P Stevens,-1.8098
May-98,Clinton,Dem,J2MQ,R Ginsburg,-1.731
May-98,Clinton,Dem,J3MQ,S Breyer,-1.2332
May-98,Clinton,Dem,J4MQ,D Souter,-0.7725
May-98,Clinton,Dem,J5MQ,A Kennedy,0.6823
May-98,Clinton,Dem,J6MQ,S D O'Connor,1.0147
May-98,Clinton,Dem,J7MQ,A Scalia,2.5145
May-98,Clinton,Dem,J8MQ,W Rehnquist,2.969
May-98,Clinton,Dem,J9MQ,C Thomas,3.6037
Apr-98,Clinton,Dem,J1MQ,J P Stevens,-1.8098
Apr-98,Clinton,Dem,J2MQ,R Ginsburg,-1.731
Apr-98,Clinton,Dem,J3MQ,S Breyer,-1.2332
Apr-98,Clinton,Dem,J4MQ,D Souter,-0.7725
Apr-98,Clinton,Dem,J5MQ,A Kennedy,0.6823
Apr-98,Clinton,Dem,J6MQ,S D O'Connor,1.0147
Apr-98,Clinton,Dem,J7MQ,A Scalia,2.5145
Apr-98,Clinton,Dem,J8MQ,W Rehnquist,2.969
Apr-98,Clinton,Dem,J9MQ,C Thomas,3.6037
Mar-98,Clinton,Dem,J1MQ,J P Stevens,-1.8098
Mar-98,Clinton,Dem,J2MQ,R Ginsburg,-1.731
Mar-98,Clinton,Dem,J3MQ,S Breyer,-1.2332
Mar-98,Clinton,Dem,J4MQ,D Souter,-0.7725
Mar-98,Clinton,Dem,J5MQ,A Kennedy,0.6823
Mar-98,Clinton,Dem,J6MQ,S D O'Connor,1.0147
Mar-98,Clinton,Dem,J7MQ,A Scalia,2.5145
Mar-98,Clinton,Dem,J8MQ,W Rehnquist,2.969
Mar-98,Clinton,Dem,J9MQ,C Thomas,3.6037
Feb-98,Clinton,Dem,J1MQ,J P Stevens,-1.8098
Feb-98,Clinton,Dem,J2MQ,R Ginsburg,-1.731
Feb-98,Clinton,Dem,J3MQ,S Breyer,-1.2332
Feb-98,Clinton,Dem,J4MQ,D Souter,-0.7725
Feb-98,Clinton,Dem,J5MQ,A Kennedy,0.6823
Feb-98,Clinton,Dem,J6MQ,S D O'Connor,1.0147
Feb-98,Clinton,Dem,J7MQ,A Scalia,2.5145
Feb-98,Clinton,Dem,J8MQ,W Rehnquist,2.969
Feb-98,Clinton,Dem,J9MQ,C Thomas,3.6037
Jan-98,Clinton,Dem,J1MQ,J P Stevens,-1.8098
Jan-98,Clinton,Dem,J2MQ,R Ginsburg,-1.731
Jan-98,Clinton,Dem,J3MQ,S Breyer,-1.2332
Jan-98,Clinton,Dem,J4MQ,D Souter,-0.7725
Jan-98,Clinton,Dem,J5MQ,A Kennedy,0.6823
Jan-98,Clinton,Dem,J6MQ,S D O'Connor,1.0147
Jan-98,Clinton,Dem,J7MQ,A Scalia,2.5145
Jan-98,Clinton,Dem,J8MQ,W Rehnquist,2.969
Jan-98,Clinton,Dem,J9MQ,C Thomas,3.6037
Dec-97,Clinton,Dem,J1MQ,J P Stevens,-1.8098
Dec-97,Clinton,Dem,J2MQ,R Ginsburg,-1.731
Dec-97,Clinton,Dem,J3MQ,S Breyer,-1.2332
Dec-97,Clinton,Dem,J4MQ,D Souter,-0.7725
Dec-97,Clinton,Dem,J5MQ,A Kennedy,0.6823
Dec-97,Clinton,Dem,J6MQ,S D O'Connor,1.0147
Dec-97,Clinton,Dem,J7MQ,A Scalia,2.5145
Dec-97,Clinton,Dem,J8MQ,W Rehnquist,2.969
Dec-97,Clinton,Dem,J9MQ,C Thomas,3.6037
Nov-97,Clinton,Dem,J1MQ,J P Stevens,-1.8098
Nov-97,Clinton,Dem,J2MQ,R Ginsburg,-1.731
Nov-97,Clinton,Dem,J3MQ,S Breyer,-1.2332
Nov-97,Clinton,Dem,J4MQ,D Souter,-0.7725
Nov-97,Clinton,Dem,J5MQ,A Kennedy,0.6823
Nov-97,Clinton,Dem,J6MQ,S D O'Connor,1.0147
Nov-97,Clinton,Dem,J7MQ,A Scalia,2.5145
Nov-97,Clinton,Dem,J8MQ,W Rehnquist,2.969
Nov-97,Clinton,Dem,J9MQ,C Thomas,3.6037
Oct-97,Clinton,Dem,J1MQ,J P Stevens,-1.8098
Oct-97,Clinton,Dem,J2MQ,R Ginsburg,-1.731
Oct-97,Clinton,Dem,J3MQ,S Breyer,-1.2332
Oct-97,Clinton,Dem,J4MQ,D Souter,-0.7725
Oct-97,Clinton,Dem,J5MQ,A Kennedy,0.6823
Oct-97,Clinton,Dem,J6MQ,S D O'Connor,1.0147
Oct-97,Clinton,Dem,J7MQ,A Scalia,2.5145
Oct-97,Clinton,Dem,J8MQ,W Rehnquist,2.969
Oct-97,Clinton,Dem,J9MQ,C Thomas,3.6037
Sep-97,Clinton,Dem,J1MQ,J P Stevens,-1.8098
Sep-97,Clinton,Dem,J2MQ,R Ginsburg,-1.731
Sep-97,Clinton,Dem,J3MQ,S Breyer,-1.2332
Sep-97,Clinton,Dem,J4MQ,D Souter,-0.7725
Sep-97,Clinton,Dem,J5MQ,A Kennedy,0.6823
Sep-97,Clinton,Dem,J6MQ,S D O'Connor,1.0147
Sep-97,Clinton,Dem,J7MQ,A Scalia,2.5145
Sep-97,Clinton,Dem,J8MQ,W Rehnquist,2.969
Sep-97,Clinton,Dem,J9MQ,C Thomas,3.6037
Aug-97,Clinton,Dem,J1MQ,J P Stevens,-1.8098
Aug-97,Clinton,Dem,J2MQ,R Ginsburg,-1.731
Aug-97,Clinton,Dem,J3MQ,S Breyer,-1.2332
Aug-97,Clinton,Dem,J4MQ,D Souter,-0.7725
Aug-97,Clinton,Dem,J5MQ,A Kennedy,0.6823
Aug-97,Clinton,Dem,J6MQ,S D O'Connor,1.0147
Aug-97,Clinton,Dem,J7MQ,A Scalia,2.5145
Aug-97,Clinton,Dem,J8MQ,W Rehnquist,2.969
Aug-97,Clinton,Dem,J9MQ,C Thomas,3.6037
Jul-97,Clinton,Dem,J1MQ,J P Stevens,-1.8098
Jul-97,Clinton,Dem,J2MQ,R Ginsburg,-1.731
Jul-97,Clinton,Dem,J3MQ,S Breyer,-1.2332
Jul-97,Clinton,Dem,J4MQ,D Souter,-0.7725
Jul-97,Clinton,Dem,J5MQ,A Kennedy,0.6823
Jul-97,Clinton,Dem,J6MQ,S D O'Connor,1.0147
Jul-97,Clinton,Dem,J7MQ,A Scalia,2.5145
Jul-97,Clinton,Dem,J8MQ,W Rehnquist,2.969
Jul-97,Clinton,Dem,J9MQ,C Thomas,3.6037
Jun-97,Clinton,Dem,J1MQ,J P Stevens,-1.8098
Jun-97,Clinton,Dem,J2MQ,R Ginsburg,-1.731
Jun-97,Clinton,Dem,J3MQ,S Breyer,-1.2332
Jun-97,Clinton,Dem,J4MQ,D Souter,-0.7725
Jun-97,Clinton,Dem,J5MQ,A Kennedy,0.6823
Jun-97,Clinton,Dem,J6MQ,S D O'Connor,1.0147
Jun-97,Clinton,Dem,J7MQ,A Scalia,2.5145
Jun-97,Clinton,Dem,J8MQ,W Rehnquist,2.969
Jun-97,Clinton,Dem,J9MQ,C Thomas,3.6037
May-97,Clinton,Dem,J1MQ,J P Stevens,-1.8098
May-97,Clinton,Dem,J2MQ,R Ginsburg,-1.731
May-97,Clinton,Dem,J3MQ,S Breyer,-1.2332
May-97,Clinton,Dem,J4MQ,D Souter,-0.7725
May-97,Clinton,Dem,J5MQ,A Kennedy,0.6823
May-97,Clinton,Dem,J6MQ,S D O'Connor,1.0147
May-97,Clinton,Dem,J7MQ,A Scalia,2.5145
May-97,Clinton,Dem,J8MQ,W Rehnquist,2.969
May-97,Clinton,Dem,J9MQ,C Thomas,3.6037
Apr-97,Clinton,Dem,J1MQ,J P Stevens,-1.8098
Apr-97,Clinton,Dem,J2MQ,R Ginsburg,-1.731
Apr-97,Clinton,Dem,J3MQ,S Breyer,-1.2332
Apr-97,Clinton,Dem,J4MQ,D Souter,-0.7725
Apr-97,Clinton,Dem,J5MQ,A Kennedy,0.6823
Apr-97,Clinton,Dem,J6MQ,S D O'Connor,1.0147
Apr-97,Clinton,Dem,J7MQ,A Scalia,2.5145
Apr-97,Clinton,Dem,J8MQ,W Rehnquist,2.969
Apr-97,Clinton,Dem,J9MQ,C Thomas,3.6037
Mar-97,Clinton,Dem,J1MQ,J P Stevens,-1.8098
Mar-97,Clinton,Dem,J2MQ,R Ginsburg,-1.731
Mar-97,Clinton,Dem,J3MQ,S Breyer,-1.2332
Mar-97,Clinton,Dem,J4MQ,D Souter,-0.7725
Mar-97,Clinton,Dem,J5MQ,A Kennedy,0.6823
Mar-97,Clinton,Dem,J6MQ,S D O'Connor,1.0147
Mar-97,Clinton,Dem,J7MQ,A Scalia,2.5145
Mar-97,Clinton,Dem,J8MQ,W Rehnquist,2.969
Mar-97,Clinton,Dem,J9MQ,C Thomas,3.6037
Feb-97,Clinton,Dem,J1MQ,J P Stevens,-1.8098
Feb-97,Clinton,Dem,J2MQ,R Ginsburg,-1.731
Feb-97,Clinton,Dem,J3MQ,S Breyer,-1.2332
Feb-97,Clinton,Dem,J4MQ,D Souter,-0.7725
Feb-97,Clinton,Dem,J5MQ,A Kennedy,0.6823
Feb-97,Clinton,Dem,J6MQ,S D O'Connor,1.0147
Feb-97,Clinton,Dem,J7MQ,A Scalia,2.5145
Feb-97,Clinton,Dem,J8MQ,W Rehnquist,2.969
Feb-97,Clinton,Dem,J9MQ,C Thomas,3.6037
Jan-97,Clinton,Dem,J1MQ,J P Stevens,-1.8098
Jan-97,Clinton,Dem,J2MQ,R Ginsburg,-1.731
